sequencia	referencia	identidade	cobertura
WP_010881758.1	1hsl_B	20	76
WP_010881758.1	1hsl_A	20	76
WP_010881758.1	1hpb_P	20	76
WP_010881758.1	4dz1_A	22	55
WP_010881758.1	4f3s_A	22	55
WP_010881758.1	2m8c_A	20	76
WP_010881758.1	3k4u_F	20	72
WP_010881758.1	3k4u_E	20	72
WP_010881758.1	3k4u_D	20	72
WP_010881758.1	3k4u_C	20	72
WP_010881758.1	3k4u_B	20	72
WP_010881758.1	3k4u_A	20	72
WP_010881758.1	4zef_A	27	34
WP_010881758.1	5lom_B	25	71
WP_010881758.1	5lom_A	25	71
WP_010881758.1	6hqh_A	25	71
WP_010881758.1	5l9o_B	25	71
WP_010881758.1	5l9o_A	25	71
WP_010881758.1	5eyf_B	20	72
WP_010881758.1	5eyf_A	20	72
WP_010881758.1	2o1m_B	18	88
WP_010881758.1	2o1m_A	18	88
WP_010881758.1	1xt8_B	26	51
WP_010881758.1	1xt8_A	26	51
WP_010881758.1	2q89_A	24	68
WP_010881758.1	2q88_A	24	68
WP_010881758.1	5owf_A	20	74
WP_010881758.1	6ft2_A	21	74
WP_010881758.1	6mle_E	20	74
WP_010881758.1	2lao_A	20	74
WP_010881758.1	1lah_E	20	74
WP_010881758.1	1lag_E	20	74
WP_010881758.1	1laf_E	20	74
WP_010881758.1	6mlv_A	20	74
WP_010881758.1	6mlp_E	20	74
WP_010881758.1	6mlo_E	20	74
WP_010881758.1	6mkw_A	20	74
WP_010881758.1	6mla_E	20	74
WP_010881758.1	6mku_E	20	74
WP_010881758.1	1lst_A	20	74
WP_010881758.1	6mlj_B	20	74
WP_010881758.1	6mlj_A	20	74
WP_010881758.1	5org_B	17	83
WP_010881758.1	5org_A	17	83
WP_010881758.1	5ore_A	17	83
WP_010881758.1	6mli_E	20	74
WP_010881758.1	6mlg_E	20	74
WP_010881758.1	6mkx_A	20	74
WP_010881758.1	6mln_E	20	74
WP_010881758.1	6ml0_A	20	74
WP_010881758.1	6mld_A	20	74
WP_010881758.1	5ot8_B	20	83
WP_010881758.1	5ot8_A	20	83
WP_010881758.1	3i6v_A	21	76
WP_010881758.1	5ito_B	20	83
WP_010881758.1	5ito_A	20	83
WP_010881758.1	4pp0_B	20	83
WP_010881758.1	4pp0_A	20	83
WP_010881758.1	6ml9_E	19	74
WP_010881758.1	5ovz_B	20	83
WP_010881758.1	5ovz_A	20	83
WP_010881758.1	5otc_B	20	83
WP_010881758.1	5otc_A	20	83
WP_010881758.1	5ota_B	20	83
WP_010881758.1	5ota_A	20	83
WP_010881758.1	5ot9_B	20	83
WP_010881758.1	5ot9_A	20	83
WP_010881758.1	5itp_B	20	83
WP_010881758.1	5itp_A	20	83
WP_010881758.1	4pox_B	20	83
WP_010881758.1	4pox_A	20	83
WP_010881758.1	4pow_B	20	83
WP_010881758.1	4pow_A	20	83
WP_010881758.1	4p0i_B	20	83
WP_010881758.1	4p0i_A	20	83
WP_010881758.1	4q0c_D	24	74
WP_010881758.1	4q0c_C	24	74
WP_010881758.1	4q0c_B	24	74
WP_010881758.1	4q0c_A	24	74
WP_010882422.1	6ryp_A	27	82
WP_010882422.1	6ryo_A	27	82
WP_010882422.1	6fms_D	29	73
WP_010882422.1	6fms_C	29	73
WP_010882422.1	6fms_B	29	73
WP_010882422.1	6fms_A	29	73
WP_010882422.1	5dir_D	29	73
WP_010882422.1	5dir_C	29	73
WP_010882422.1	5dir_B	29	73
WP_010882422.1	5dir_A	29	73
WP_010882422.1	7ewl_B	35	29
WP_010882422.1	7ewl_A	35	29
WP_010882422.1	7shf_A	35	29
WP_010882422.1	7shf_B	35	29
WP_010882422.1	7she_B	35	29
WP_010882422.1	7she_A	35	29
WP_010882422.1	7ewr_B	35	29
WP_010882422.1	7ewr_A	35	29
WP_010882422.1	7ewp_B	35	29
WP_010882422.1	7ewp_A	35	29
WP_010881546.1	1ah9_A	62	95
WP_010881546.1	2n78_A	58	98
WP_010881546.1	2n3s_A	59	98
WP_010881546.1	6c00_A	56	98
WP_010881546.1	2n8n_A	58	95
WP_010881546.1	3i4o_B	64	93
WP_010881546.1	3i4o_A	64	93
WP_010881546.1	5me1_V	62	98
WP_010881546.1	5me0_V	62	98
WP_010881546.1	5lmv_W	62	98
WP_010881546.1	5lmt_W	62	98
WP_010881546.1	5lms_W	62	98
WP_010881546.1	5lmr_W	62	98
WP_010881546.1	5lmq_W	62	98
WP_010881546.1	5lmp_W	62	98
WP_010881546.1	5lmo_W	62	98
WP_010881546.1	5lmn_W	62	98
WP_010881546.1	6o7k_5	60	94
WP_010881546.1	1zo1_W	60	94
WP_010881546.1	1hr0_W	60	94
WP_010881546.1	4ql5_B	57	95
WP_010881546.1	4ql5_A	57	95
WP_010881546.1	2nch_A	44	104
WP_010881546.1	2oqk_A	33	90
WP_010881546.1	7jil_q	38	59
WP_010881546.1	7pit_K	31	69
WP_010881546.1	7pis_K	31	69
WP_010881546.1	7pir_K	31	69
WP_010881546.1	7piq_K	31	69
WP_010881546.1	7pip_K	31	69
WP_010881546.1	7pio_K	31	69
WP_010881546.1	7pic_K	31	69
WP_010881546.1	7pib_K	31	69
WP_010881546.1	7pia_K	31	69
WP_010881546.1	7pi9_K	31	69
WP_010881546.1	7pi8_K	31	69
WP_010881546.1	7phc_K	31	69
WP_010881546.1	7phb_K	31	69
WP_010881546.1	7pha_K	31	69
WP_010881546.1	7ph9_K	31	69
WP_010881546.1	7pas_K	31	69
WP_010881546.1	7par_K	31	69
WP_010881546.1	7paq_K	31	69
WP_010881546.1	7pao_K	31	69
WP_010881546.1	7pan_K	31	69
WP_010881546.1	7pam_K	31	69
WP_010881546.1	7pal_K	31	69
WP_010881546.1	7pak_K	31	69
WP_010881546.1	7paj_K	31	69
WP_010881546.1	7pai_K	31	69
WP_010881546.1	7pah_K	31	69
WP_010881546.1	7p6z_K	31	69
WP_010881546.1	7ooc_K	31	69
WP_010881546.1	4ji6_L	32	76
WP_010881546.1	4ji4_L	32	76
WP_010881546.1	4ji1_L	32	76
WP_010881546.1	4ji0_L	32	76
WP_010881534.1	2a0j_A	34	68
WP_010881534.1	1a6j_B	28	99
WP_010881534.1	1a6j_A	28	99
WP_010881534.1	3urr_B	26	99
WP_010881534.1	3urr_A	26	99
WP_010881534.1	4gqx_B	26	99
WP_010881534.1	4gqx_A	26	99
WP_010881534.1	1j6t_A	37	39
WP_010881534.1	1a3a_D	37	39
WP_010881534.1	1a3a_C	37	39
WP_010881534.1	1a3a_B	37	39
WP_010881534.1	1a3a_A	37	39
WP_010881534.1	6mtq_T	30	56
WP_010881534.1	6mto_T	30	56
WP_010881534.1	2few_A	35	39
WP_010881534.1	5tfw_O	30	56
WP_010881534.1	5t85_G	30	56
WP_010881534.1	5t80_G	30	56
WP_010881534.1	5t6l_I	30	56
WP_010881534.1	5t6l_G	30	56
WP_010881534.1	5t5b_E	30	56
WP_010881534.1	5t5b_O	30	56
WP_010881534.1	5t29_O	30	56
WP_010881534.1	5sy8_O	30	56
WP_010881534.1	4m62_T	30	56
WP_010881534.1	4m62_S	30	56
WP_010881534.1	4odx_Y	30	56
WP_010881534.1	4odx_X	30	56
WP_010881534.1	4m8q_S	30	56
WP_010881534.1	4m8q_C	30	56
WP_010881534.1	3lf6_B	30	56
WP_010881534.1	3lf6_A	30	56
WP_010881534.1	1xiz_B	30	56
WP_010881534.1	1xiz_A	30	56
WP_010881534.1	3t43_B	23	78
WP_010881534.1	3t43_A	23	78
WP_010881534.1	2zzk_B	32	46
WP_010881534.1	2zzk_A	32	46
WP_010881534.1	2zwa_B	32	46
WP_010881534.1	2zwa_A	32	46
WP_010881534.1	2zw9_B	32	46
WP_010881534.1	2zw9_A	32	46
WP_014342770.1	5h2t_H	27	7
WP_014342770.1	5h2t_G	27	7
WP_014342770.1	5h2t_F	27	7
WP_014342770.1	5h2t_E	27	7
WP_014342770.1	5h2t_D	27	7
WP_014342770.1	5h2t_C	27	7
WP_014342770.1	5h2t_B	27	7
WP_014342770.1	5h2t_A	27	7
WP_014342770.1	3ro3_A	29	13
WP_010881793.1	6oz6_D	28	74
WP_010881793.1	6oz6_C	28	74
WP_010881793.1	6oz6_B	28	74
WP_010881793.1	6oz6_A	28	74
WP_010881793.1	6oyz_D	28	74
WP_010881793.1	6oyz_B	28	74
WP_010881793.1	6oyz_C	28	74
WP_010881793.1	6oyz_A	28	74
WP_010881793.1	6oyh_D	28	74
WP_010881793.1	6oyh_B	28	74
WP_010881793.1	6oyh_C	28	74
WP_010881793.1	6oyh_A	28	74
WP_010881793.1	5ckr_A	28	74
WP_010881793.1	4j72_B	28	74
WP_010881793.1	4j72_A	28	74
WP_010881793.1	5jnq_A	26	45
WP_010881569.1	3dhw_H	46	97
WP_010881569.1	3dhw_G	46	97
WP_010881569.1	3dhw_D	46	97
WP_010881569.1	3dhw_C	46	97
WP_010881569.1	6cvl_D	46	97
WP_010881569.1	6cvl_C	46	97
WP_010881569.1	3tuz_H	46	97
WP_010881569.1	3tuz_G	46	97
WP_010881569.1	3tuz_D	46	97
WP_010881569.1	3tuz_C	46	97
WP_010881569.1	3tuj_D	46	97
WP_010881569.1	3tuj_C	46	97
WP_010881569.1	3tui_H	46	97
WP_010881569.1	3tui_G	46	97
WP_010881569.1	3tui_D	46	97
WP_010881569.1	3tui_C	46	97
WP_010881569.1	7mc0_D	50	76
WP_010881569.1	7mc0_C	50	76
WP_010881569.1	7mbz_D	50	76
WP_010881569.1	7mbz_C	50	76
WP_010881569.1	3c41_K	39	87
WP_010881569.1	3c41_J	39	87
WP_010881569.1	3c4j_B	39	87
WP_010881569.1	3c4j_A	39	87
WP_010881569.1	2q0h_B	39	87
WP_010881569.1	2q0h_A	39	87
WP_010881569.1	2ouk_D	39	87
WP_010881569.1	2ouk_C	39	87
WP_010881569.1	2ouk_B	39	87
WP_010881569.1	2ouk_A	39	87
WP_010881569.1	2olk_D	39	87
WP_010881569.1	2olk_C	39	87
WP_010881569.1	2olk_B	39	87
WP_010881569.1	2olk_A	39	87
WP_010881569.1	2olj_B	39	87
WP_010881569.1	2olj_A	39	87
WP_010881569.1	4u02_D	41	87
WP_010881569.1	4u02_C	41	87
WP_010881569.1	4u02_B	41	87
WP_010881569.1	4u02_A	41	87
WP_010881569.1	4u00_A	41	87
WP_010881569.1	4ymw_A	35	87
WP_010881569.1	4ymw_J	35	87
WP_010881569.1	4ymv_A	35	87
WP_010881569.1	4ymv_J	35	87
WP_010881569.1	4ymu_A	35	87
WP_010881569.1	4ymu_J	35	87
WP_010881569.1	4ymt_A	35	87
WP_010881569.1	4ymt_J	35	87
WP_010881569.1	4yms_A	35	87
WP_010881569.1	4yms_J	35	87
WP_010881569.1	1b0u_A	39	90
WP_010881569.1	1z47_B	35	84
WP_010881569.1	1z47_A	35	84
WP_010881569.1	2pcl_A	37	81
WP_010881569.1	2pcj_B	37	81
WP_010881569.1	2pcj_A	37	81
WP_010881569.1	1f3o_A	38	84
WP_010881569.1	1l2t_B	37	84
WP_010881569.1	1l2t_A	37	84
WP_010881569.1	3tif_B	38	84
WP_010881569.1	3tif_A	38	84
WP_010881569.1	2it1_B	34	82
WP_010881569.1	2it1_A	34	82
WP_010881569.1	6z4w_A	34	78
WP_010881569.1	6z67_E	34	78
WP_010881569.1	6z67_B	34	78
WP_010881569.1	6z67_C	34	78
WP_010881569.1	6z63_C	34	78
WP_010881569.1	6z63_B	34	78
WP_010881569.1	6z63_A	34	78
WP_010881569.1	7ahh_D	34	82
WP_010881569.1	7ahh_C	34	82
WP_010881569.1	7ahe_D	34	82
WP_010881569.1	7ahe_C	34	82
WP_010881569.1	7ahc_C	34	82
WP_010881569.1	7ahc_D	34	82
WP_010881569.1	2d62_A	30	84
WP_010881569.1	7ahd_D	34	82
WP_010881569.1	7ahd_C	34	82
WP_010881569.1	1v43_A	30	82
WP_010881569.1	1vci_A	30	82
WP_010881569.1	4mki_A	34	79
WP_010881569.1	4mki_B	34	79
WP_010881569.1	1oxv_D	32	78
WP_010881569.1	1oxv_B	32	78
WP_010881569.1	1oxv_A	32	78
WP_010881569.1	1oxu_C	32	78
WP_010881569.1	1oxu_B	32	78
WP_010881569.1	1oxu_A	32	78
WP_010881569.1	1oxt_D	32	78
WP_010881569.1	1oxt_B	32	78
WP_010881569.1	1oxt_A	32	78
WP_010881569.1	1oxs_C	32	78
WP_010881569.1	2yyz_A	27	91
WP_010881569.1	1g29_2	29	91
WP_010881569.1	1g29_1	29	91
WP_010881569.1	4rfs_A	36	93
WP_010881569.1	4hzu_B	36	93
WP_010881569.1	4huq_A	36	93
WP_010881569.1	1oxx_K	31	78
WP_010881569.1	7nnu_A	35	78
WP_010881569.1	7nnt_A	35	78
WP_010881569.1	6zg3_F	35	78
WP_010881569.1	6zg3_A	35	78
WP_010881569.1	6fnp_F	35	78
WP_010881569.1	6fnp_B	35	78
WP_010881569.1	5jsz_E	35	78
WP_010881569.1	5jsz_A	35	78
WP_010881569.1	5d3m_E	35	78
WP_010881569.1	5d3m_A	35	78
WP_010881569.1	7mdy_C	33	81
WP_010881569.1	7mdy_D	33	81
WP_010881569.1	7mdx_C	35	73
WP_010881569.1	7mdx_D	35	73
WP_010881569.1	7v8m_F	33	79
WP_010881569.1	7v8m_D	33	79
WP_010881569.1	7arm_D	33	79
WP_010881569.1	7arm_F	33	79
WP_010881569.1	7arl_D	33	79
WP_010881569.1	7arl_F	33	79
WP_010881569.1	7ark_F	33	79
WP_010881569.1	7ark_D	33	79
WP_010881569.1	7arj_D	33	79
WP_010881569.1	7arj_F	33	79
WP_010881569.1	7ari_D	33	79
WP_010881569.1	7ari_F	33	79
WP_010881569.1	7arh_D	33	79
WP_010881569.1	7arh_F	33	79
WP_010881569.1	5lja_A	36	81
WP_010881569.1	5lj9_C	36	81
WP_010881569.1	5lj9_B	36	81
WP_010881569.1	5lj9_A	36	81
WP_010881569.1	7v8i_F	33	79
WP_010881569.1	7v8i_D	33	79
WP_010881569.1	3gfo_A	31	84
WP_010881569.1	5xu1_B	35	73
WP_010881569.1	5xu1_A	35	73
WP_010881569.1	4rfs_B	36	79
WP_010881569.1	4hzu_A	36	79
WP_010881569.1	4huq_B	36	79
WP_010881569.1	5x41_D	38	78
WP_010881569.1	5x41_C	38	78
WP_010881569.1	5x41_B	38	78
WP_010881569.1	5x41_A	38	78
WP_010881569.1	5x3x_b	38	78
WP_010881569.1	5x3x_a	38	78
WP_010881569.1	5x3x_B	38	78
WP_010881569.1	5x3x_A	38	78
WP_010881569.1	5ws4_B	35	75
WP_010881569.1	5ws4_A	35	75
WP_010881569.1	5gko_B	35	75
WP_010881569.1	5gko_A	35	75
WP_010881569.1	5x40_B	37	78
WP_010881569.1	5x40_A	37	78
WP_010881569.1	7d0a_E	32	83
WP_010881569.1	7d0a_B	32	83
WP_010881569.1	7d09_E	32	83
WP_010881569.1	7d09_B	32	83
WP_010881569.1	7d08_E	32	83
WP_010881569.1	7d08_B	32	83
WP_010881569.1	7d06_E	32	83
WP_010881569.1	7d06_B	32	83
WP_010881569.1	6z5u_L	32	83
WP_010881569.1	6z5u_K	32	83
WP_010881569.1	5nil_K	36	81
WP_010881569.1	5nil_J	36	81
WP_010881569.1	5nik_K	36	81
WP_010881569.1	5nik_J	36	81
WP_010881569.1	7ndf_B	33	83
WP_010881569.1	7ndf_A	33	83
WP_010881569.1	6ic4_J	33	80
WP_010881569.1	6ic4_I	33	80
WP_010881569.1	3d31_B	30	81
WP_010881569.1	3d31_A	30	81
WP_010881569.1	7pqx_B	34	77
WP_010881569.1	7pqx_A	34	77
WP_010881569.1	7ch7_D	33	83
WP_010881569.1	7ch7_C	33	83
WP_010881569.1	7ch6_D	33	83
WP_010881569.1	7ch6_C	33	83
WP_010881569.1	7cge_E	33	83
WP_010881569.1	7cge_B	33	83
WP_010881569.1	6zy9_G	33	83
WP_010881569.1	6zy9_F	33	83
WP_010881569.1	6zy4_G	33	83
WP_010881569.1	6zy4_F	33	83
WP_010881569.1	6zy3_G	33	83
WP_010881569.1	6zy3_F	33	83
WP_010881569.1	6zy2_G	33	83
WP_010881569.1	6zy2_F	33	83
WP_010881569.1	6xgz_G	33	83
WP_010881569.1	6xgz_E	33	83
WP_010881569.1	6xgz_C	33	83
WP_010881569.1	6xgz_A	33	83
WP_010881569.1	6xgy_A	33	83
WP_010881569.1	6xbd_J	33	83
WP_010881569.1	6xbd_I	33	83
WP_010881569.1	7psd_A	33	77
WP_010881569.1	7psd_B	33	77
WP_010881569.1	7pru_B	33	77
WP_010881569.1	7pru_A	33	77
WP_010881569.1	7pro_B	33	77
WP_010881569.1	7pro_A	33	77
WP_010881569.1	7pr1_B	33	77
WP_010881569.1	7pr1_A	33	77
WP_010881569.1	7tcg_C	26	81
WP_010881569.1	7tcg_B	26	81
WP_010881569.1	3b60_D	35	80
WP_010881569.1	3b60_C	35	80
WP_010881569.1	3b60_B	35	80
WP_010881569.1	3b60_A	35	80
WP_010881569.1	3b5z_D	35	80
WP_010881569.1	3b5z_C	35	80
WP_010881569.1	3b5z_B	35	80
WP_010881569.1	3b5z_A	35	80
WP_010881569.1	3b5y_D	35	80
WP_010881569.1	3b5y_C	35	80
WP_010881569.1	3b5y_B	35	80
WP_010881569.1	3b5y_A	35	80
WP_010881569.1	6bl6_B	35	80
WP_010881569.1	6bl6_A	35	80
WP_010881569.1	6o30_B	35	80
WP_010881569.1	6o30_A	35	80
WP_010881569.1	2pmk_A	34	79
WP_010881569.1	1mt0_A	35	79
WP_010881569.1	7cha_J	31	75
WP_010881569.1	7cha_I	31	75
WP_010881569.1	7ch9_J	31	75
WP_010881569.1	7ch9_I	31	75
WP_010881569.1	7ch8_J	31	75
WP_010881569.1	7ch8_I	31	75
WP_010881569.1	2ff7_A	35	79
WP_010881569.1	6bpp_B	34	81
WP_010881569.1	6bpp_A	34	81
WP_010881569.1	6bpl_B	34	81
WP_010881569.1	6bpl_A	34	81
WP_010881569.1	7vgf_B	33	81
WP_010881569.1	7vgf_A	33	81
WP_010881569.1	3b5w_H	34	81
WP_010881569.1	3b5w_G	34	81
WP_010881569.1	3b5w_F	34	81
WP_010881569.1	3b5w_E	34	81
WP_010881569.1	3b5w_D	34	81
WP_010881569.1	3b5w_C	34	81
WP_010881569.1	3b5w_B	34	81
WP_010881569.1	3b5w_A	34	81
WP_010881569.1	7ph7_B	34	81
WP_010881569.1	7ph7_A	34	81
WP_010881569.1	7ph4_B	34	81
WP_010881569.1	7ph4_A	34	81
WP_010881569.1	7ph3_B	34	81
WP_010881569.1	7ph3_A	34	81
WP_010881569.1	7ph2_B	34	81
WP_010881569.1	7ph2_A	34	81
WP_010881569.1	7ch0_E	33	83
WP_010881569.1	7ch0_B	33	83
WP_010881569.1	7cgn_E	33	83
WP_010881569.1	7cgn_B	33	83
WP_010881569.1	7sel_B	34	81
WP_010881569.1	7sel_A	34	81
WP_010881569.1	7mew_B	34	81
WP_010881569.1	7mew_A	34	81
WP_010881569.1	5tv4_B	34	81
WP_010881569.1	5tv4_A	34	81
WP_010881569.1	5ttp_B	34	81
WP_010881569.1	5ttp_A	34	81
WP_010881569.1	6uzl_B	34	81
WP_010881569.1	6uzl_A	34	81
WP_010881569.1	6uz2_B	34	81
WP_010881569.1	6uz2_A	34	81
WP_010881569.1	7bcw_B	34	81
WP_010881569.1	7bcw_A	34	81
WP_010881569.1	5lj7_B	33	79
WP_010881569.1	5lj7_A	33	79
WP_010881569.1	5lj6_A	33	79
WP_010881569.1	5lil_B	33	79
WP_010881569.1	5lil_A	33	79
WP_010881569.1	7tch_C	26	81
WP_010881569.1	7tch_B	26	81
WP_010881569.1	3b5j_A	34	79
WP_010881569.1	2fgk_D	34	79
WP_010881569.1	2fgk_C	34	79
WP_010881569.1	2fgk_B	34	79
WP_010881569.1	2fgk_A	34	79
WP_010881569.1	2ffb_A	34	79
WP_010881569.1	2onk_G	35	69
WP_010881569.1	2onk_F	35	69
WP_010881569.1	2onk_B	35	69
WP_010881569.1	2onk_A	35	69
WP_010881569.1	3b5x_B	34	83
WP_010881569.1	3b5x_A	34	83
WP_010881569.1	1q1b_D	30	82
WP_010881569.1	1q1b_C	30	82
WP_010881569.1	1q1b_B	30	82
WP_010881569.1	1q1b_A	30	82
WP_010881569.1	4ki0_B	30	82
WP_010881569.1	4ki0_A	30	82
WP_010881569.1	4khz_B	30	82
WP_010881569.1	4khz_A	30	82
WP_010881569.1	4jbw_D	30	82
WP_010881569.1	4jbw_C	30	82
WP_010881569.1	4jbw_B	30	82
WP_010881569.1	4jbw_A	30	82
WP_010881569.1	3rlf_B	30	82
WP_010881569.1	3rlf_A	30	82
WP_010881569.1	3pv0_B	30	82
WP_010881569.1	3pv0_A	30	82
WP_010881569.1	3puz_B	30	82
WP_010881569.1	3puz_A	30	82
WP_010881569.1	3puy_B	30	82
WP_010881569.1	3puy_A	30	82
WP_010881569.1	3pux_B	30	82
WP_010881569.1	3pux_A	30	82
WP_010881569.1	3puw_B	30	82
WP_010881569.1	3puw_A	30	82
WP_010881569.1	3puv_B	30	82
WP_010881569.1	3puv_A	30	82
WP_010881569.1	3fh6_D	30	82
WP_010881569.1	3fh6_C	30	82
WP_010881569.1	3fh6_B	30	82
WP_010881569.1	3fh6_A	30	82
WP_010881569.1	2awo_D	30	82
WP_010881569.1	2awo_C	30	82
WP_010881569.1	2awo_B	30	82
WP_010881569.1	2awo_A	30	82
WP_010881569.1	2awn_D	30	82
WP_010881569.1	2awn_C	30	82
WP_010881569.1	2awn_B	30	82
WP_010881569.1	2awn_A	30	82
WP_010881569.1	1q1e_B	30	82
WP_010881569.1	1q1e_A	30	82
WP_010881569.1	1q12_D	30	82
WP_010881569.1	1q12_C	30	82
WP_010881569.1	1q12_B	30	82
WP_010881569.1	1q12_A	30	82
WP_010881569.1	4yer_B	29	84
WP_010881569.1	4yer_A	29	84
WP_010881569.1	4ayx_A	32	88
WP_010881569.1	4ayt_A	32	88
WP_010881569.1	3zdq_A	32	88
WP_010881569.1	6v9z_B	30	82
WP_010881569.1	6v9z_A	30	82
WP_010881569.1	7t57_B	30	82
WP_010881569.1	7t57_A	30	82
WP_010881569.1	7t56_B	30	82
WP_010881569.1	7t56_A	30	82
WP_010881569.1	7t55_B	30	82
WP_010881569.1	7t55_A	30	82
WP_010881569.1	7t54_B	30	82
WP_010881569.1	7t54_A	30	82
WP_010881569.1	4ry2_B	30	82
WP_010881569.1	4ry2_A	30	82
WP_010881569.1	1xef_D	34	79
WP_010881569.1	1xef_C	34	79
WP_010881569.1	1xef_B	34	79
WP_010881569.1	1xef_A	34	79
WP_010881569.1	2fgj_D	34	79
WP_010881569.1	2fgj_C	34	79
WP_010881569.1	2fgj_B	34	79
WP_010881569.1	2fgj_A	34	79
WP_010881569.1	2ffa_A	34	79
WP_010881569.1	2r6g_B	29	82
WP_010881569.1	2r6g_A	29	82
WP_010881569.1	4ayw_A	33	85
WP_010881569.1	4s0f_B	30	82
WP_010881569.1	4s0f_A	30	82
WP_010881569.1	7w7d_K	38	65
WP_010881569.1	7w7d_I	38	65
WP_010881569.1	7w7d_G	38	65
WP_010881569.1	7w7d_E	38	65
WP_010881569.1	7w7d_C	38	65
WP_010881569.1	7w7d_A	38	65
WP_010881569.1	7w7c_A	38	65
WP_010881569.1	7w7b_K	38	65
WP_010881569.1	7w7b_I	38	65
WP_010881569.1	7w7b_G	38	65
WP_010881569.1	7w7b_E	38	65
WP_010881569.1	7w7b_C	38	65
WP_010881569.1	7w7b_A	38	65
WP_010881569.1	7w7a_K	38	65
WP_010881569.1	7w7a_I	38	65
WP_010881569.1	7w7a_G	38	65
WP_010881569.1	7w7a_E	38	65
WP_010881569.1	7w7a_C	38	65
WP_010881569.1	7w7a_A	38	65
WP_010881569.1	7w79_A	37	65
WP_010881569.1	7w78_A	37	65
WP_010881569.1	4xtc_T	28	89
WP_010881569.1	4xtc_S	28	89
WP_010881569.1	4xig_T	28	89
WP_010881569.1	4xig_S	28	89
WP_010881569.1	4tqv_P	28	89
WP_010881569.1	4tqv_O	28	89
WP_010881569.1	4tqv_L	28	89
WP_010881569.1	4tqv_K	28	89
WP_010881569.1	4tqv_H	28	89
WP_010881569.1	4tqv_G	28	89
WP_010881569.1	4tqv_D	28	89
WP_010881569.1	4tqv_C	28	89
WP_010881569.1	4tqu_T	28	89
WP_010881569.1	4tqu_S	28	89
WP_010881569.1	7z18_J	31	89
WP_010881569.1	7z18_I	31	89
WP_010881569.1	7z17_J	31	89
WP_010881569.1	7z17_I	31	89
WP_010881569.1	7z15_J	31	89
WP_010881569.1	7z15_I	31	89
WP_010881569.1	7n5b_B	35	81
WP_010881569.1	7n5b_A	35	81
WP_010881569.1	7n5a_B	35	81
WP_010881569.1	7n5a_A	35	81
WP_010881569.1	7n59_B	35	81
WP_010881569.1	7n59_A	35	81
WP_010881569.1	7n58_B	35	81
WP_010881569.1	7n58_A	35	81
WP_010881569.1	7z16_J	31	89
WP_010881569.1	7z16_I	31	89
WP_010881569.1	4zir_B	32	72
WP_010881569.1	4hlu_C	32	72
WP_010881569.1	4hlu_D	32	72
WP_010881569.1	7z19_I	31	89
WP_010881569.1	6xji_D	23	84
WP_010881569.1	6xji_C	23	84
WP_010881569.1	6xjh_D	23	84
WP_010881569.1	6xjh_C	23	84
WP_010881569.1	5dgx_A	32	82
WP_010881569.1	7cad_D	28	89
WP_010881569.1	7cad_C	28	89
WP_010881569.1	7psn_B	33	79
WP_010881569.1	7psn_A	33	79
WP_010881569.1	7psm_B	33	79
WP_010881569.1	7psm_A	33	79
WP_010881569.1	7psl_B	33	79
WP_010881569.1	7psl_A	33	79
WP_010881569.1	4myh_B	33	79
WP_010881569.1	4myh_C	33	79
WP_010881569.1	4myh_A	33	79
WP_010881569.1	4myc_B	33	79
WP_010881569.1	4myc_C	33	79
WP_010881569.1	4myc_A	33	79
WP_010881569.1	3fvq_B	33	82
WP_010881569.1	3fvq_A	33	82
WP_010881569.1	4hlu_B	34	83
WP_010881569.1	4hlu_A	34	83
WP_010881569.1	5x5y_A	28	82
WP_010881569.1	5x5y_B	28	82
WP_010881569.1	2yz2_B	34	83
WP_010881569.1	2yz2_A	34	83
WP_010881569.1	4zir_A	34	83
WP_010881569.1	7cag_D	27	89
WP_010881569.1	7cag_C	27	89
WP_010881569.1	7caf_D	27	89
WP_010881569.1	7caf_C	27	89
WP_010881569.1	7cae_D	27	89
WP_010881569.1	7cae_C	27	89
WP_010881569.1	6fn1_A	32	80
WP_010881569.1	6fn1_A	34	77
WP_010881569.1	6fn4_A	32	80
WP_010881569.1	6fn4_A	34	77
WP_010881569.1	6ran_B	37	79
WP_010881569.1	6ram_B	37	79
WP_010881569.1	6ral_B	37	79
WP_010881569.1	6rak_B	37	79
WP_010881569.1	6raj_B	37	79
WP_010881569.1	6rai_B	37	79
WP_010881569.1	6rah_B	37	79
WP_010881569.1	6rag_B	37	79
WP_010881569.1	6raf_B	37	79
WP_010881569.1	5mkk_B	37	79
WP_010881569.1	6a6n_A	35	88
WP_010881569.1	6a6m_A	35	88
WP_010881569.1	3wme_A	35	88
WP_010881569.1	3wmg_A	35	88
WP_010881569.1	3wmf_A	35	88
WP_010881569.1	7dqv_A	35	88
WP_010881569.1	7vr5_A	35	88
WP_010881569.1	7oti_A	32	80
WP_010881569.1	7oti_A	34	77
WP_010881569.1	7otg_A	32	80
WP_010881569.1	7otg_A	34	77
WP_010881569.1	6gdi_A	32	80
WP_010881569.1	6gdi_A	34	77
WP_010881569.1	4ksd_A	32	80
WP_010881569.1	4ksd_A	34	77
WP_010881569.1	4ksc_A	32	80
WP_010881569.1	4ksc_A	34	77
WP_010881569.1	4ksb_A	32	80
WP_010881569.1	4ksb_A	34	77
WP_010881569.1	4xwk_A	32	80
